replicate   	generation  	n.adlt.rs   	n.adlt.fst.wc_p1-2	n.adlt.fst.wc_p1-3	n.adlt.fst.wc_p2-3
1           	2075        	3.1         	0.05235     	0.06504     	0.03042     
1           	2080        	3           	0.04671     	0.08846     	0.02007     
1           	2085        	3.117       	0.02002     	0.05085     	0.02763     
1           	2090        	3.183       	0.01972     	0.05897     	0.02722     
1           	2095        	3.05        	0.03663     	0.06307     	0.03413     
1           	2100        	3.167       	0.03044     	0.04209     	0.02407     
1           	2105        	3.05        	0.04051     	0.09126     	0.04617     
1           	2110        	3.033       	0.01876     	0.07222     	0.03133     
1           	2115        	3.033       	0.04581     	0.059       	0.03296     
1           	2120        	2.967       	0.02349     	0.05897     	0.0197      
1           	2125        	3.117       	0.03887     	0.06663     	0.0131      
1           	2130        	3           	0.03199     	0.04975     	0.02032     
1           	2135        	3.05        	0.03073     	0.05575     	0.02134     
1           	2140        	3.1         	0.0317      	0.0652      	0.02383     
1           	2145        	2.983       	0.02407     	0.05037     	0.02667     
1           	2150        	3.083       	0.02435     	0.04148     	0.03227     
1           	2155        	2.933       	0.02807     	0.04688     	0.01402     
1           	2160        	2.95        	0.01209     	0.01906     	0.008213    
1           	2165        	2.95        	0.02668     	0.03714     	0.01523     
1           	2170        	2.883       	0.01767     	0.04357     	0.01046     
1           	2175        	2.933       	0.01587     	0.0378      	0.006396    
1           	2180        	2.933       	0.01342     	0.03284     	0.01127     
1           	2185        	2.867       	0.02591     	0.05334     	0.02015     
1           	2190        	2.933       	0.01707     	0.04547     	0.01633     
1           	2195        	2.85        	0.02307     	0.06079     	0.01451     
1           	2200        	2.983       	0.0158      	0.05131     	0.02218     
1           	2205        	2.983       	0.01887     	0.035       	0.01415     
1           	2210        	3.067       	0.0247      	0.0494      	0.03253     
1           	2215        	2.967       	0.01578     	0.06155     	0.04959     
1           	2220        	2.933       	0.01089     	0.04727     	0.04193     
1           	2225        	2.95        	0.01282     	0.04335     	0.02467     
1           	2230        	2.9         	0.03455     	0.07881     	0.02943     
1           	2235        	3.033       	0.02        	0.06117     	0.02926     
1           	2240        	3           	0.04663     	0.06236     	0.02877     
1           	2245        	3.017       	0.04857     	0.04929     	0.01022     
1           	2250        	2.983       	0.04351     	0.07506     	0.01733     
1           	2255        	2.967       	0.04254     	0.06286     	0.02261     
1           	2260        	3.167       	0.05114     	0.06044     	0.02961     
1           	2265        	3.083       	0.06301     	0.07019     	0.02711     
1           	2270        	3.1         	0.02573     	0.03769     	0.005221    
1           	2275        	3.15        	0.03202     	0.05553     	0.0395      
1           	2280        	3.133       	0.02568     	0.0729      	0.03709     
1           	2285        	3.2         	0.01947     	0.04339     	0.02304     
1           	2290        	3.15        	0.05266     	0.07051     	0.01863     
1           	2295        	3.233       	0.02324     	0.05423     	0.02207     
1           	2300        	3.3         	0.01279     	0.05725     	0.01983     
