replicate   	generation  	n.adlt.rs   	n.adlt.fst.wc_p1-2	n.adlt.fst.wc_p1-3	n.adlt.fst.wc_p2-3
1           	1950        	2.467       	0.01477     	0.02547     	0.01404     
1           	1955        	2.467       	0.0146      	0.02653     	0.0205      
1           	1960        	2.367       	0.02061     	0.03689     	0.01159     
1           	1965        	2.367       	0.01324     	0.02965     	0.01636     
1           	1970        	2.4         	0.01774     	0.04372     	0.01963     
1           	1975        	2.433       	0.02536     	0.04743     	0.005653    
1           	1980        	2.4         	0.02049     	0.04172     	0.01149     
1           	1985        	2.483       	0.007665    	0.04936     	0.0286      
1           	1990        	2.417       	0.009717    	0.07115     	0.04208     
1           	1995        	2.55        	0.02521     	0.0405      	0.03248     
1           	2000        	2.517       	0.02246     	0.02736     	0.01221     
1           	2005        	2.533       	0.02159     	0.03478     	0.02949     
1           	2010        	2.5         	0.03336     	0.05038     	0.01873     
1           	2015        	2.517       	0.0007501   	0.01814     	0.02394     
1           	2020        	2.467       	0.009314    	0.02922     	0.006031    
1           	2025        	2.483       	0.0273      	0.02606     	0.02207     
1           	2030        	2.517       	0.005162    	0.03705     	0.0195      
1           	2035        	2.617       	0.03863     	0.07305     	0.03947     
1           	2040        	2.5         	0.01705     	0.06168     	0.01384     
1           	2045        	2.567       	0.0241      	0.0397      	0.033       
1           	2050        	2.55        	0.03434     	0.03298     	0.03054     
1           	2055        	2.45        	0.02606     	0.03426     	0.01274     
1           	2060        	2.417       	0.04449     	0.047       	0.004558    
1           	2065        	2.433       	0.03702     	0.05007     	0.008538    
1           	2070        	2.4         	0.03687     	0.04619     	-0.003306   
1           	2075        	2.517       	0.02569     	0.03769     	0.009995    
1           	2080        	2.433       	0.03436     	0.0318      	0.008886    
1           	2085        	2.583       	0.01721     	0.03578     	0.0282      
1           	2090        	2.6         	0.02642     	0.057       	0.03966     
1           	2095        	2.667       	0.01766     	0.04869     	0.046       
1           	2100        	2.617       	0.005545    	0.07151     	0.03019     
1           	2105        	2.433       	0.05962     	0.06225     	0.01671     
1           	2110        	2.45        	0.005618    	0.05057     	0.0226      
1           	2115        	2.45        	0.03084     	0.04521     	0.03052     
1           	2120        	2.333       	0.0333      	0.06903     	0.02748     
1           	2125        	2.333       	0.0376      	0.05448     	0.0144      
1           	2130        	2.433       	0.01819     	0.03717     	0.01131     
1           	2135        	2.467       	0.03132     	0.07256     	0.007942    
